X,Y,objectid,featuretype,description,class,name,operationalstatus,owner,generationtype,primaryfueltype,primarysubfueltype,generationmw,generatornumber,locality,state,spatialconfidence,revised,comment_,ga_guid,x_coordinate,y_coordinate
148.134721784,-23.508351773,505,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Emerald Solar Farm,Operational,Lighthouse Solar Fund,,,,68,,Emerald,Queensland,5,2020/03/17 00:00:00+00,visible on  Google Earth basemap,{F589347F-08FF-4689-8A81-045084C6C593},148.13472178,-23.50835177
139.492444679,-35.270782648,506,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Tailem Bend Solar Farm,Operational,Vena Energy,Solar Photovoltaic,Solar,Solar,95,,Tailem Bend,South Australia,5,2020/03/17 00:00:00+00,Snapped to the Substation point which is already existing,{337A1D56-2E44-43F0-B11C-F4F65EA77D31},139.49244468,-35.27078265
137.557199388,-32.564493946,507,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Lincoln Gap,Operational,Nexif Energy Australia,,,,10,,Pandurra,South Australia,3,2020/03/17 00:00:00+00,only some are visible on the Erth Google Imagery,{786B1DEF-D99A-48CC-894E-D235C7D16635},137.55719939,-32.56449395
145.949288508,-38.7467864129999,508,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Bald Hill Wind Farm,Operational,Origin Energy,Wind Turbine,Wind,,,,Tarwin Lower,Victoria,5,2020/03/17 00:00:00+00,,{F558BB13-2EFB-4C17-A5F0-81B7EFED22F6},145.94928851,-38.74678641
145.474558044,-36.1592353199999,509,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Numurkah Solar Farm,Operational,Neoen,Solar Photovoltaic,Solar,,100,,Drumanure,Victoria,1,2020/03/17 00:00:00+00,Loxcation unknown . Point placed as per wikipedia coordinates,{B34031C7-AB22-4104-A248-098D25AD090E},145.47455804,-36.15923532
143.153721419,-37.1215465559999,510,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Crowlands Wind Farm,Operational,Pacific Hydro,Wind Turbine,Wind,,80,,Crowlands,Victoria,3,2020/03/17 00:00:00+00,visible on Google Earth Imagery only,{BB0F9F36-EB94-4493-875A-B78A267AA8BC},143.15372142,-37.12154656
141.74738958,-36.396569815,511,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Kiata Wind Farm,Operational,Windlab Limited,Wind,Wind,,31.05,,Kiata,Victoria,3,2020/03/17 00:00:00+00,Google Earth,{679F0A86-9FDD-4A37-831B-F872E5F3FCA7},141.74738958,-36.39656982
142.962510317,-37.118061696,512,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Bulgana  Wind Farm,Operational,Neoen,Wind Turbine,Wind,,,,Bulgana,Victoria,5,2020/03/17 00:00:00+00,visible on Google Earth Imagery only,{54A413A8-CB20-4AEC-8541-3E56C7EAB686},142.96251032,-37.1180617
143.455325753,-35.676140674,513,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Gannawarra Solar Farm,Operational,Wirsol Edify Energy,Solar Photovoltaic,Solar,,60,,Lalbert,Victoria,1,2020/03/17 00:00:00+00,not visible on any imagery  point added as per wikipedia,{20E1795E-6790-41C4-8953-A7DA69A8D2B8},143.45532575,-35.67614067
144.240759045,-37.7281186939999,514,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Yaloak South Wind Farm,Operational,Pacific Hydro,Wind Turbine,Wind,,131,,Mount Wallace,Victoria,3,2020/03/17 00:00:00+00,used web to find it,{8EFD961F-6EE5-4CD1-BDC7-4F5024C8F0A4},144.24075905,-37.72811869
143.801950336,-38.2586776169999,515,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Mt Gellibrand Wind Farm,Operational,Acciona Energy,Wind,Wind,,189,,Ombersley,Victoria,2,2020/03/17 00:00:00+00,Not sure  where to exactly put the point,{313D5ED8-1A62-482F-9EA2-76645D49D247},143.80195034,-38.25867762
144.191309704,-37.6549658439999,516,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Moorabool North Wind Farm,Operational,Goldwind Australia,Wind Turbine,Wind,,131,,Ballan,Victoria,2,2020/03/17 00:00:00+00,used web to find it,{2CA8ED7B-05E9-4D2E-9A23-EEB6722B802D},144.1913097,-37.65496584
144.162202538,-37.740219297,517,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Moorabool South Wind Farm,Operational,Goldwind Australia,Wind Turbine,Wind,,131,,Bungal,Victoria,2,2020/03/17 00:00:00+00,used web to find it,{460F03F2-33E6-412F-B359-10659EBD4603},144.16220254,-37.7402193
149.865190033,-34.431428368,518,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Taralga Wind Farm,Operational,State Power Investment Corperation,,Wind,,107,,Myrtleville,New South Wales,5,2020/03/17 00:00:00+00,,{0926DFF8-C8D5-4C35-858F-6EB73D2D2B50},149.86519003,-34.43142837
148.718038863,-33.173268637,519,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Manildra Solar Farm,Operational,First Solar Australia,Solar,Solar,,46,,Manildra,New South Wales,5,2020/03/17 00:00:00+00,,{B45508B0-C984-45FB-8A46-BD77BB89864D},148.71803886,-33.17326864
151.553551441,-29.7647504409999,520,Power Station,A facility used for the generation of electrical power for distribution,Renewable,White Rock Solar Farm,Operational,,Wind Turbine,Wind,,,,Matheson,New South Wales,3,2020/03/17 00:00:00+00,,{63C6DCCE-8CE7-47FE-A41E-1D889D6FF2C7},151.55355144,-29.76475044
151.544362249,-29.762169645,521,Power Station,A facility used for the generation of electrical power for distribution,Renewable,White Rock Wind Farm,Operational,Goldwind,Wind Turbine,Wind,,,,Swan Vale,New South Wales,5,2020/03/17 00:00:00+00,,{A84CE013-AA75-4D31-BFDD-BB2E11212C98},151.54436225,-29.76216965
151.411946101,-29.6997131689999,522,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Sapphire Wind Farm,Operational,CWP Renewables,Wind Turbine,Wind,,270,,Kingsland,New South Wales,5,2020/03/17 00:00:00+00,,{2141DCFC-A0A5-4770-91C7-2453A125D439},151.4119461,-29.69971317
146.109421126,-34.315518896,523,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Griffith Solar Farm,Operational,Neoen,Solar,Solar,,36,,Yoogali,New South Wales,5,2020/03/17 00:00:00+00,Substation point already existing in this location Powerstation point snapped to it,{2ECBF768-A607-47E1-BA72-5CCC26465D2F},146.10942113,-34.3155189
141.268653405,-31.8067472619999,524,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Silverton Wind Farm,Operational,,Wind Turbine,Wind,,,,Broken Hill,New South Wales,3,2020/03/17 00:00:00+00,visible on google earth,{B12AFD07-0AAD-41BE-BA3B-1ECF076AB35A},141.26865341,-31.80674726
145.953402698,-34.743425658,525,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Coleambally Solar Farm,Operational,,,,,,,Coleambally,New South Wales,3,2020/03/17 00:00:00+00,visible on google Earth,{E6D9D647-902B-4C1E-9B86-EE20D3EE0691},145.9534027,-34.74342566
142.778647965,-34.687087758,526,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Bannerton Solar Farm,Operational,Foresight Solar Australia,Solar Photovoltaic,Solar,,88,,Bannerton,Victoria,4,2020/03/17 00:00:00+00,Visible on Google Earth opened march 2019,{C1AFA54A-1F13-480F-82A6-4A9457919990},142.77864797,-34.68708776
142.541364443,-34.78818097,527,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Wemen Solar Farm,Operational,CEFC,Solar Photovoltaic,Solar,,110,,Liparoo,Victoria,5,2020/03/17 00:00:00+00,Visible on Basemap,{5F70488E-6BED-441C-8DE3-9556CE1A8FF6},142.54136444,-34.78818097
142.318196977,-36.4332474509999,528,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Murra Warra Wind Farm,Operational,RES Australia,Wind,Wind,,429,,Murra Warra,Victoria,3,2020/03/17 00:00:00+00,wikipedia  Google Earth,{F1AE6BE1-ACED-4FBE-877D-85C48C837565},142.31819698,-36.43324745
148.074995897,-33.102721114,529,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Parkes Solar Farm,Operational,NEOEN,Solar,Solar,,66,,Parkes,New South Wales,5,2020/03/17 00:00:00+00,"Substation already exists in this location , PowerStation point snapped to it",{8B8BAEA0-7FB0-4EBD-9D6D-1180B21DA256},148.0749959,-33.10272111
147.744940784,-20.4876552819999,530,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Hayman Solar Farm,Operational,Edify Energy Blackrock,Solar Photovoltaic,Solar,Photovoltaic,180,,Springlands,Queensland,5,2020/03/17 00:00:00+00,visible on Basemap,{2EDEC45F-4B14-4351-9708-67839A265588},147.74494078,-20.48765528
147.748070235,-20.494869664,531,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Whitsunday Solar Farm,Operational,Edify Energy,Solar Photovoltaic,Solar,Photovoltaic,69,,Springlands,Queensland,5,2020/03/17 00:00:00+00,visible on Basemap,{215531B3-B5BA-4AEE-8BC5-8F3FD905580C},147.74807024,-20.49486966
147.767086885,-20.504806295,532,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Hamilton Solar Farm,Operational,Edify Energy,Solar Photovoltaic,Solar,Photovoltaic,69,,Springlands,Queensland,5,2020/03/17 00:00:00+00,visible on Basemap,{1D175BD0-2314-4B10-9675-D37EE877CB3F},147.76708689,-20.5048063
152.405042732,-25.292752895,533,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Childers Solar Farm,Operational,Elliot Green Power,Solar Photovoltaic,Solar,Photovoltaic,,,Isis River,Queensland,1,2020/03/17 00:00:00+00,Feature added from plant data QLD/https://maps.dnrm.qld.gov.au/electricity-generation-map/#,{4E81F6F3-A6AD-4514-A01F-943E57E49321},152.40504273,-25.2927529
146.888504028,-19.335442949,534,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Sun Metals Solar Farm,Operational,Sun Metals Corporation PTY,Solar,Solar,,124,,Stuart,Queensland,5,2020/02/28 00:00:00+00,added from https://maps.dnrm.qld.gov.au/electricity-generation-map/#,{057091D4-D872-4C44-ADB7-4FE805EFB961},146.88850403,-19.33544295
139.480351312,-20.7436749409999,535,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Xstata X41,Operational,APA Group,Gas Turbine,Natural Gas,,30,14,Mount Isa,Queensland,5,2020/06/09 00:00:00+00,,{F841DC55-9E3D-424C-BDC6-4CB37ABAAFE4},139.48035131,-20.74367494
119.506091123,-23.203153952,536,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Hope Downs 4 Iron Ore Mine,Operational,Rio Tinto and Hancock Prospecting P/L,,Spark Ignition Reciprocating Engine,,,10,Newman,Western Australia,5,2020/07/16 00:00:00+00,,{3C4CB98B-7865-493D-9496-B8365CC7B463},119.50609112,-23.20315395
142.852870415,-38.146760679,537,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Mortlake South Wind Farm,Operational,,Wind,Wind,,,,Kolora,Victoria,5,2024/07/31 00:00:00+00,,{0D6AD4ED-8350-451A-B9AD-A683CEC432B4},142.85287042,-38.14676068
142.773781203,-37.930709931,538,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Salt Creek Wind Farm,Operational,,Wind,Wind,,,,Woorndoo,Victoria,5,2024/07/31 00:00:00+00,,{91C95F4A-8B6C-4447-A2D5-0B6EE159EA74},142.7737812,-37.93070993
149.866016422,-26.6320520049999,539,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Dulacca Wind Farm,Operational,,Wind,Wind,,,,Drillham,New South Wales,5,2024/07/31 00:00:00+00,,{D8ED2BA7-A26D-4471-B225-3FDA092B390F},149.86601642,-26.632052
149.766722824,-26.261587619,540,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Wandoan South Solar,Operational,,Solar Photovoltaic,Solar,,,,Woleebee,Queensland,5,2024/07/31 00:00:00+00,,{60722930-8E27-4073-AD8B-F5CFD2CFCDE5},149.76672282,-26.26158762
143.453547898,-37.886340869,541,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Berrybank Wind Farm,Operational,,Wind,Wind,,,,Willowvale,Victoria,5,2024/07/31 00:00:00+00,,{38C12487-D95A-42BD-BC70-4E5465AC4ED6},143.4535479,-37.88634087
142.95231313,-37.8656888249999,542,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Dunndonnell Wind Farm,Operational,,Wind,Wind,,,,Dundonnell,Victoria,5,2024/07/31 00:00:00+00,,{D7A8BDBC-8CEB-48AB-8816-598404D8EA44},142.95231313,-37.86568882
149.010597332,-34.768931454,543,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Rye Park Wind Farm,Operational,,Wind,Wind,,,,Bango,New South Wales,5,2024/07/31 00:00:00+00,,{1BEB3061-CD10-42AA-B65D-4DF496BAE634},149.01059733,-34.76893145
115.470768818,-29.943124826,544,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Warradarge Wind Farm,Operational,,Wind,Wind,,,,Warradarge,Western Australia,5,2024/07/31 00:00:00+00,,{5743E7CF-908D-44F8-8699-1873C7D37E63},115.47076882,-29.94312483
115.642466858,-30.7685015609999,545,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Yandin Wind Farm,Operational,,Wind,Wind,,,,Dandaragan,Western Australia,5,2024/07/31 00:00:00+00,,{37919CB7-E0C7-4B34-A07D-ABD069C87A27},115.64246686,-30.76850156
146.723930661,-42.149613884,546,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Cattle Hill Wind Farm,Operational,,Wind,Wind,,,,Waddamana,Tasmania,5,2024/07/31 00:00:00+00,,{7FD1EC16-6C93-4D61-A83A-0BEE2EE38565},146.72393066,-42.14961388
150.808745819,-34.5221089259999,547,Power Station,A facility used for the generation of electrical power for distribution,Non Renewable,Tallawarra B,Operational,Energy Australia,,Natural Gas,,435,,Yallah,New South Wales,5,2024/07/31 00:00:00+00,,{242DFFA5-260B-457B-A1B1-9AF3A9659FA9},150.80874582,-34.52210893
137.847494163,-32.414537315,548,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Bungala Solar Farm,Operational,,Solar Photovoltaic,Solar,Photovoltaic,220,,Yarrah,South Australia,5,2024/07/31 00:00:00+00,,{D255A6B5-6418-46C3-8FFD-E2B03937571D},137.84749416,-32.41453732
151.61779211,-30.625426268,549,Power Station,A facility used for the generation of electrical power for distribution,Renewable,New England Solar Farm,Operational,,Solar Photovoltaic,Solar,Photovoltaic,,,Uralla,New South Wales,5,2024/08/14 00:00:00+00,,{BDF1E479-71CE-432D-BE2A-E5230F8FDD0F},151.61779211,-30.62542627
151.47485877,-26.733701917,550,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Coopers Gap,Operational,,Wind,Wind,,453,,Boyneside,Queensland,5,2024/08/14 00:00:00+00,,{439F9EEE-11FC-444B-8CC7-5CDAFC1C74E8},151.47485877,-26.73370192
145.266019088,-37.0981681449999,551,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Cherry Tree,Operational,,Wind,Wind,,57.6,,Whiteheads Creek,Victoria,5,2024/08/14 00:00:00+00,,{8A576CF9-8BE6-41F6-ADC4-AF9BD0600A9F},145.26601909,-37.09816814
150.077252204,-24.510357728,552,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Moura Solar Farm,Operational,,Solar Photovoltaic,Solar,Photovoltaic,110,,Banana,Queensland,5,2024/08/14 00:00:00+00,,{78B6151A-1BF5-4A6B-B064-DC5B3E02FB4B},150.0772522,-24.51035773
152.74429816,-25.42264825,553,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Susan River Solar Farm,Operational,,Solar Photovoltaic,Solar,Photovoltaic,95,,Susan River,Queensland,5,2024/08/14 00:00:00+00,,{8972367C-55E4-40F2-8804-A489ECE1B563},152.74429816,-25.42264825
150.282362097,-26.635879324,554,Power Station,A facility used for the generation of electrical power for distribution,Renewable,Columboola Solar Farm,Operational,,Solar Photovoltaic,Solar,Photovoltaic,162,,Hookswood,Queensland,5,2024/08/14 00:00:00+00,,{3BA87010-0A5D-4580-9340-F2E8631F152C},150.2823621,-26.63587932
150.582149822,-26.9314034139999,555,Power Station,A facility used for the generation of electrical power for distribution,Renewable,EdenVale Solar Farm,Operational,,Solar Photovoltaic,Solar,Photovoltaic,204,,Crossroads,Queensland,5,2024/08/14 00:00:00+00,,{10DB4A06-5736-492D-819F-BD81BD5C8A43},150.58214982,-26.93140341
